date,T,Po,P,U,Ff,N,Tn,Tx,H,VV,Td,RRR,sss
2020-01-05 07:00:00,-7.3,732.0,772.7,88.0,0,100%.,-10.5,,600-1000,10.0,-8.9,Следы осадков,112.0
2020-01-05 10:00:00,-7.4,732.2,773.0,88.0,0,"90  или более, но не 100%",,,600-1000,4.0,-9.0,,
2020-01-05 13:00:00,-3.7,732.3,772.5,81.0,0,"90  или более, но не 100%",,,"2500 или более, или облаков нет.",10.0,-6.6,,
2020-01-05 16:00:00,-6.1,732.0,772.5,82.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-8.7,,
2020-01-05 19:00:00,-10.2,732.4,773.6,85.0,0,70 – 80%.,,-2.1,"2500 или более, или облаков нет.",10.0,-12.2,"0,4",
2020-01-05 22:00:00,-9.5,732.2,773.3,88.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-11.2,,
2020-01-06 01:00:00,-13.7,732.1,773.9,84.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-15.9,,
2020-01-06 04:00:00,-17.7,732.2,774.7,78.0,0,Облаков нет.,,,,10.0,-20.6,,
2020-01-06 07:00:00,-19.4,732.2,775.0,78.0,0,Облаков нет.,-19.5,,,10.0,-22.3,Осадков нет,111.0
2020-01-06 10:00:00,-20.0,732.7,775.6,77.0,0,Облаков нет.,-20.5,,,10.0,-23.0,,
2020-01-06 13:00:00,-11.8,732.2,773.7,83.0,0,Облаков нет.,,,,50.0,-14.2,,
2020-01-06 16:00:00,-11.7,731.2,772.6,84.0,0,Облаков нет.,,,,50.0,-13.9,,
2020-01-06 19:00:00,-15.6,731.4,773.5,81.0,1,Облаков нет.,,-9.6,,50.0,-18.1,Осадков нет,
2020-01-06 22:00:00,-19.0,731.1,773.8,77.0,0,Облаков нет.,,,,10.0,-22.1,,
2020-01-07 01:00:00,-20.0,730.6,773.5,76.0,0,Облаков нет.,,,,10.0,-23.2,,
2020-01-07 04:00:00,-20.3,730.6,773.4,76.0,0,Облаков нет.,,,,10.0,-23.4,,
2020-01-07 07:00:00,-22.4,731.0,774.2,75.0,0,Облаков нет.,-23.2,,,10.0,-25.7,Осадков нет,107.0
2020-01-07 10:00:00,-24.1,731.5,775.1,71.0,0,Облаков нет.,-24.3,,,10.0,-27.9,,
2020-01-07 13:00:00,-15.6,731.8,773.9,77.0,0,Облаков нет.,,,,20.0,-18.8,,
2020-01-07 19:00:00,-19.1,733.3,776.1,79.0,0,60%.,,-12.5,"2500 или более, или облаков нет.",10.0,-21.8,Осадков нет,
2020-01-07 22:00:00,-20.2,733.9,776.9,76.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-23.4,,
2020-01-08 01:00:00,-19.4,734.2,777.1,77.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-22.5,,
2020-01-08 04:00:00,-20.8,734.5,777.7,75.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-24.1,,
2020-01-08 07:00:00,-20.4,734.7,777.7,75.0,0,20–30%.,-22.2,,"2500 или более, или облаков нет.",10.0,-23.7,Осадков нет,106.0
2020-01-08 10:00:00,-18.6,734.8,777.5,78.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-21.5,,
2020-01-08 13:00:00,-13.3,734.2,776.1,80.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-16.0,,
2020-01-08 16:00:00,-10.9,733.9,775.3,77.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-14.2,,
2020-01-08 19:00:00,-17.7,734.3,776.9,80.0,0,20–30%.,,-9.9,"2500 или более, или облаков нет.",10.0,-20.4,Осадков нет,
2020-01-08 22:00:00,-18.7,734.9,777.7,77.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-21.7,,
2020-01-09 01:00:00,-22.4,735.3,778.8,74.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-25.8,,
2020-01-09 04:00:00,-19.4,735.4,778.3,77.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-22.4,,
2020-01-09 07:00:00,-20.1,735.2,778.3,77.0,0,50%.,-22.5,,"2500 или более, или облаков нет.",10.0,-23.1,Осадков нет,106.0
2020-01-09 10:00:00,-17.7,735.8,778.5,78.0,0,"90  или более, но не 100%",,,600-1000,10.0,-20.6,,
2020-01-09 13:00:00,-14.1,735.3,777.4,78.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-17.2,,
2020-01-09 16:00:00,-13.1,734.8,776.7,76.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-16.5,,
2020-01-09 19:00:00,-17.9,735.1,777.8,80.0,0,100%.,,-11.8,"2500 или более, или облаков нет.",10.0,-20.5,Осадков нет,
2020-01-09 22:00:00,-17.5,735.2,777.8,78.0,0,"90  или более, но не 100%",,,"2500 или более, или облаков нет.",10.0,-20.4,,
2020-01-10 01:00:00,-14.8,735.1,777.3,81.0,0,"90  или более, но не 100%",,,600-1000,4.0,-17.4,,
2020-01-10 04:00:00,-19.4,735.1,778.1,77.0,0,70 – 80%.,,,1000-1500,10.0,-22.4,,
2020-01-10 07:00:00,-19.7,735.2,778.3,77.0,0,70 – 80%.,-20.3,,600-1000,10.0,-22.8,"0,7",103.0
2020-01-10 10:00:00,-20.2,735.6,778.7,76.0,0,70 – 80%.,-20.6,,"2500 или более, или облаков нет.",10.0,-23.4,,
2020-01-10 13:00:00,-14.0,735.1,777.1,71.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-18.1,,
2020-01-10 16:00:00,-14.5,734.6,776.7,77.0,0,Облаков нет.,,,,10.0,-17.7,,
2020-01-10 19:00:00,-20.0,735.1,778.2,79.0,0,Облаков нет.,,-11.3,,10.0,-22.8,Осадков нет,
2020-01-10 22:00:00,-22.1,735.4,778.9,75.0,0,Облаков нет.,,,,10.0,-25.3,,
2020-01-11 01:00:00,-23.8,735.3,779.0,71.0,0,Облаков нет.,,,,10.0,-27.6,,
2020-01-11 04:00:00,-25.7,735.4,779.5,69.0,0,Облаков нет.,,,,10.0,-29.7,,
2020-01-11 07:00:00,-26.6,735.1,779.4,70.0,0,Облаков нет.,-26.8,,,10.0,-30.5,Осадков нет,102.0
2020-01-11 10:00:00,-26.0,735.4,779.5,70.0,0,Облаков нет.,-27.9,,,20.0,-29.9,,
2020-01-11 13:00:00,-16.5,734.0,776.4,79.0,0,"10%  или менее, но не 0",,,"2500 или более, или облаков нет.",20.0,-19.3,,
2020-01-11 16:00:00,-16.7,732.6,774.9,76.0,0,40%.,,,"2500 или более, или облаков нет.",50.0,-20.0,,
2020-01-11 19:00:00,-21.6,732.2,775.4,73.0,0,40%.,,-13.4,"2500 или более, или облаков нет.",10.0,-25.1,Осадков нет,
2020-01-11 22:00:00,-22.3,731.5,774.8,75.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-25.5,,
2020-01-12 01:00:00,-23.8,730.4,773.9,72.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-27.5,,
2020-01-12 04:00:00,-25.9,729.7,773.5,69.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-29.9,,
2020-01-12 07:00:00,-22.7,729.4,772.6,73.0,0,70 – 80%.,-26.1,,"2500 или более, или облаков нет.",10.0,-26.2,Осадков нет,100.0
2020-01-12 10:00:00,-22.0,729.1,772.1,73.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-25.5,,
2020-01-12 13:00:00,-14.6,727.7,769.4,80.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-17.3,,
2020-01-12 16:00:00,-13.4,726.9,768.3,77.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-16.6,,
2020-01-12 19:00:00,-16.8,727.0,769.0,80.0,0,70 – 80%.,,-11.5,"2500 или более, или облаков нет.",10.0,-19.5,Осадков нет,
2020-01-12 22:00:00,-20.2,726.7,769.3,78.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-23.1,,
2020-01-13 01:00:00,-19.3,726.1,768.4,76.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-22.5,,
2020-01-13 04:00:00,-16.4,726.1,768.1,79.0,0,100%.,,,600-1000,10.0,-19.2,,
2020-01-13 07:00:00,-13.9,726.0,767.5,81.0,0,100%.,-21.5,,600-1000,10.0,-16.5,Следы осадков,100.0
2020-01-13 10:00:00,-12.9,726.4,767.7,82.0,1,100%.,,,300-600,4.0,-15.4,,
2020-01-13 13:00:00,-10.0,726.1,766.9,78.0,0,"90  или более, но не 100%",,,600-1000,4.0,-13.2,,
2020-01-13 16:00:00,-8.1,726.1,766.6,78.0,0,"90  или более, но не 100%",,,600-1000,10.0,-11.3,,
2020-01-13 19:00:00,-9.8,726.4,767.2,87.0,0,100%.,,-7.7,600-1000,4.0,-11.6,2,
2020-01-13 22:00:00,-12.5,726.1,767.4,84.0,1,"90  или более, но не 100%",,,600-1000,10.0,-14.7,,
2020-01-14 01:00:00,-9.9,726.2,767.0,85.0,0,100%.,,,300-600,4.0,-11.9,,
2020-01-14 04:00:00,-9.2,726.1,766.9,86.0,0,100%.,,,300-600,4.0,-11.2,,
2020-01-14 07:00:00,-13.1,726.4,767.8,83.0,0,"90  или более, но не 100%",-13.1,,600-1000,4.0,-15.4,2,103.0
2020-01-14 10:00:00,-12.1,727.4,768.7,83.0,0,100%.,-15.7,,"2500 или более, или облаков нет.",10.0,-14.4,,
2020-01-14 13:00:00,-8.0,728.5,769.2,78.0,0,100%.,,,600-1000,4.0,-11.2,,
2020-01-14 16:00:00,-5.1,729.5,769.8,77.0,0,"90  или более, но не 100%",,,600-1000,4.0,-8.5,,
2020-01-14 19:00:00,-7.1,730.6,771.3,89.0,0,"90  или более, но не 100%",,-4.7,600-1000,4.0,-8.6,2,
2020-01-14 22:00:00,-9.1,731.0,772.0,88.0,0,100%.,,,300-600,4.0,-10.8,,
2020-01-15 04:00:00,-15.5,731.5,773.5,81.0,0,"90  или более, но не 100%",,,"2500 или более, или облаков нет.",10.0,-18.0,,
2020-01-15 07:00:00,-16.2,731.7,773.9,81.0,0,"90  или более, но не 100%",-17.9,,"2500 или более, или облаков нет.",10.0,-18.8,Следы осадков,103.0
2020-01-15 10:00:00,-19.1,731.7,774.4,78.0,0,70 – 80%.,-19.7,,"2500 или более, или облаков нет.",10.0,-22.0,,
2020-01-15 13:00:00,-10.4,730.8,772.0,83.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",20.0,-12.8,,
2020-01-15 16:00:00,-9.7,730.5,771.5,80.0,0,100%.,,,"2500 или более, или облаков нет.",20.0,-12.5,,
2020-01-15 19:00:00,-9.3,730.7,771.7,88.0,0,100%.,,-6.5,600-1000,10.0,-11.0,Осадков нет,
2020-01-15 22:00:00,-8.3,730.3,771.1,86.0,0,100%.,,,600-1000,10.0,-10.2,,
2020-01-16 01:00:00,-7.8,730.3,771.0,86.0,0,100%.,,,600-1000,10.0,-9.7,,
2020-01-16 04:00:00,-10.4,729.7,770.8,85.0,0,100%.,,,600-1000,10.0,-12.4,,
2020-01-16 07:00:00,-11.8,729.6,770.9,84.0,0,"90  или более, но не 100%",-13.3,,600-1000,10.0,-14.0,Осадков нет,100.0
2020-01-16 10:00:00,-11.9,730.6,772.0,83.0,0,100%.,-13.8,,600-1000,10.0,-14.2,,
2020-01-16 13:00:00,-8.5,730.9,771.7,81.0,0,"90  или более, но не 100%",,,600-1000,10.0,-11.2,,
2020-01-16 16:00:00,-4.7,730.4,770.7,72.0,0,100%.,,,600-1000,10.0,-9.0,,
2020-01-16 19:00:00,-6.2,730.9,771.4,89.0,0,100%.,,-4.7,600-1000,4.0,-7.8,Следы осадков,
2020-01-16 22:00:00,-6.5,731.5,772.1,89.0,0,100%.,,,300-600,4.0,-8.0,,
2020-01-17 01:00:00,-5.7,732.0,772.5,81.0,0,100%.,,,300-600,4.0,-8.5,,
2020-01-17 04:00:00,-6.3,732.0,772.6,82.0,0,100%.,,,600-1000,4.0,-8.9,,
2020-01-17 07:00:00,-10.0,731.4,772.6,88.0,0,"90  или более, но не 100%",-10.2,,600-1000,4.0,-11.7,2,101.0
2020-01-17 10:00:00,-16.8,729.9,772.0,82.0,0,70 – 80%.,-17.2,,"2500 или более, или облаков нет.",10.0,-19.2,,
2020-01-17 13:00:00,-9.6,727.7,768.6,81.0,0,"90  или более, но не 100%",,,1000-1500,10.0,-12.3,,
2020-01-17 16:00:00,-8.0,725.4,765.8,79.0,0,100%.,,,1000-1500,10.0,-11.0,,
2020-01-17 19:00:00,-7.2,726.1,766.5,86.0,0,100%.,,-7.2,600-1000,10.0,-9.2,Осадков нет,
2020-01-17 22:00:00,-5.9,724.9,765.1,89.0,0,100%.,,,300-600,4.0,-7.5,,
2020-01-18 01:00:00,-6.1,724.0,764.0,89.0,0,100%.,,,600-1000,4.0,-7.6,,
2020-01-18 04:00:00,-5.7,723.5,763.5,89.0,0,100%.,,,200-300,2.0,-7.2,,
2020-01-18 07:00:00,-5.2,723.9,763.9,89.0,0,100%.,-7.2,,300-600,4.0,-6.7,5,106.0
2020-01-18 10:00:00,-4.3,725.2,765.1,89.0,0,100%.,,,300-600,1.0,-5.9,,
2020-01-18 13:00:00,-3.4,726.8,766.6,89.0,4,100%.,,,100-200,0.5,-5.0,,
2020-01-18 16:00:00,-2.7,728.7,768.5,87.0,5,100%.,,,100-200,0.5,-4.6,,
2020-01-18 19:00:00,-4.1,731.7,771.9,81.0,1,100%.,,-2.7,300-600,2.0,-6.9,8,
2020-01-18 22:00:00,-7.3,732.4,773.2,87.0,0,100%.,,,300-600,4.0,-9.1,,
2020-01-19 01:00:00,-8.6,731.4,772.3,87.0,0,100%.,,,300-600,4.0,-10.4,,
2020-01-19 04:00:00,-13.1,729.1,770.6,86.0,0,100%.,,,300-600,4.0,-15.0,,
2020-01-19 07:00:00,-11.5,726.4,767.5,85.0,0,100%.,-14.1,,600-1000,4.0,-13.5,"0,9",114.0
2020-01-19 10:00:00,-10.2,724.2,765.0,85.0,0,100%.,,,600-1000,4.0,-12.3,,
2020-01-19 13:00:00,-6.1,722.8,762.8,86.0,0,100%.,,,300-600,4.0,-8.1,,
2020-01-19 16:00:00,-4.8,721.4,761.2,86.0,0,100%.,,,300-600,1.0,-6.8,,
2020-01-19 19:00:00,-3.5,721.2,760.7,84.0,2,100%.,,-3.5,300-600,2.0,-5.8,5,
2020-01-19 22:00:00,-3.6,721.2,760.7,88.0,7,100%.,,,300-600,2.0,-5.4,,
2020-01-20 01:00:00,-3.9,721.6,761.2,88.0,4,100%.,,,300-600,2.0,-5.6,,
2020-01-20 04:00:00,-6.5,724.2,764.4,69.0,5,100%.,,,300-600,2.0,-11.3,,
2020-01-20 07:00:00,-9.1,726.4,767.2,74.0,3,"90  или более, но не 100%",-9.1,,300-600,4.0,-12.9,3,127.0
2020-01-20 10:00:00,-10.2,728.1,769.1,74.0,2,"90  или более, но не 100%",-10.2,,600-1000,4.0,-14.0,,
2020-01-20 13:00:00,-9.4,728.9,769.9,66.0,3,60%.,,,600-1000,10.0,-14.7,,
2020-01-20 16:00:00,-10.4,729.4,770.5,71.0,3,60%.,,,600-1000,10.0,-14.7,,
2020-01-20 19:00:00,-13.9,730.3,772.0,82.0,0,"90  или более, но не 100%",,-8.9,600-1000,10.0,-16.3,"0,2",
2020-01-20 22:00:00,-15.3,730.2,772.1,81.0,0,70 – 80%.,,,600-1000,10.0,-17.8,,
2020-01-21 01:00:00,-22.9,729.7,772.9,74.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-26.3,,
2020-01-21 04:00:00,-27.2,728.8,772.8,69.0,0,Облаков нет.,,,,10.0,-31.1,,
2020-01-21 07:00:00,-27.2,728.2,772.0,69.0,0,20–30%.,-28.2,,"2500 или более, или облаков нет.",10.0,-31.2,Следы осадков,124.0
2020-01-21 10:00:00,-21.6,727.5,770.3,75.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-24.9,,
2020-01-21 13:00:00,-17.3,726.1,768.1,78.0,0,100%.,,,300-600,2.0,-20.2,,
2020-01-21 16:00:00,-13.8,725.4,766.8,82.0,0,100%.,,,300-600,4.0,-16.3,,
2020-01-21 19:00:00,-14.5,726.4,768.0,81.0,0,100%.,,-12.4,300-600,4.0,-17.1,1,
2020-01-21 22:00:00,-16.6,727.0,769.0,78.0,0,100%.,,,300-600,4.0,-19.5,,
2020-01-22 01:00:00,-14.9,727.6,769.3,81.0,0,100%.,,,300-600,2.0,-17.5,,
2020-01-22 04:00:00,-15.4,728.0,769.9,79.0,0,100%.,,,300-600,4.0,-18.2,,
2020-01-22 07:00:00,-20.9,728.6,771.4,76.0,0,60%.,-21.1,,600-1000,10.0,-24.1,1,118.0
2020-01-22 10:00:00,-17.1,729.1,771.2,79.0,0,"90  или более, но не 100%",,,600-1000,10.0,-19.9,,
2020-01-22 13:00:00,-12.5,728.8,770.2,79.0,0,"90  или более, но не 100%",,,600-1000,4.0,-15.5,,
2020-01-22 16:00:00,-8.8,728.5,769.3,80.0,0,"90  или более, но не 100%",,,300-600,4.0,-11.7,,
2020-01-22 19:00:00,-9.3,728.5,769.4,86.0,0,100%.,,-8.7,300-600,4.0,-11.3,1,
2020-01-22 22:00:00,-9.5,727.9,768.8,86.0,0,100%.,,,300-600,4.0,-11.4,,
2020-01-23 01:00:00,-10.6,727.3,768.3,85.0,0,100%.,,,600-1000,4.0,-12.6,,
2020-01-23 04:00:00,-8.7,728.8,769.6,86.0,0,100%.,,,300-600,4.0,-10.6,,
2020-01-23 07:00:00,-7.8,729.1,769.8,87.0,0,100%.,-10.6,,300-600,2.0,-9.6,1,119.0
2020-01-23 10:00:00,-7.5,729.2,769.8,87.0,0,100%.,,,300-600,2.0,-9.3,,
2020-01-23 13:00:00,-5.1,729.1,769.3,82.0,0,100%.,,,300-600,2.0,-7.8,,
2020-01-23 16:00:00,-4.8,729.1,769.3,79.0,0,100%.,,,600-1000,10.0,-8.0,,
2020-01-23 19:00:00,-6.5,728.3,768.7,89.0,0,100%.,,-3.9,600-1000,10.0,-8.1,2,
2020-01-23 22:00:00,-7.5,727.8,768.4,88.0,0,100%.,,,600-1000,10.0,-9.2,,
2020-01-24 01:00:00,-7.1,727.5,767.9,89.0,0,100%.,,,600-1000,10.0,-8.7,,
2020-01-24 04:00:00,-7.6,727.0,767.5,88.0,0,100%.,,,600-1000,10.0,-9.3,,
2020-01-24 07:00:00,-7.6,726.0,766.5,88.0,0,100%.,-7.9,,600-1000,10.0,-9.3,Осадков нет,118.0
2020-01-24 10:00:00,-6.9,725.7,766.0,89.0,0,100%.,,,600-1000,10.0,-8.5,,
2020-01-24 13:00:00,-4.8,724.9,764.8,82.0,0,100%.,,,600-1000,10.0,-7.5,,
2020-01-24 19:00:00,-5.1,723.0,762.9,91.0,0,100%.,,-2.6,1000-1500,10.0,-6.4,Осадков нет,
2020-01-25 01:00:00,-12.3,722.5,763.5,86.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-14.2,,
2020-01-25 04:00:00,-14.4,721.5,762.7,82.0,0,50%.,,,"2500 или более, или облаков нет.",10.0,-16.8,,
2020-01-25 07:00:00,-15.8,720.4,761.8,80.0,0,20–30%.,-15.8,,"2500 или более, или облаков нет.",10.0,-18.5,Осадков нет,117.0
2020-01-25 10:00:00,-13.7,719.2,760.3,82.0,0,"90  или более, но не 100%",-16.0,,"2500 или более, или облаков нет.",10.0,-16.1,,
2020-01-25 13:00:00,-6.6,718.9,758.8,89.0,0,100%.,,,1000-1500,10.0,-8.1,,
2020-01-25 16:00:00,-3.9,721.4,761.1,91.0,0,100%.,,,1000-1500,10.0,-5.2,,
2020-01-25 19:00:00,-3.2,723.6,763.3,92.0,0,100%.,,-3.1,300-600,4.0,-4.4,"0,3",
2020-01-25 22:00:00,-2.4,724.4,763.9,92.0,0,100%.,,,300-600,2.0,-3.5,,
2020-01-26 01:00:00,-2.9,723.8,763.4,92.0,0,100%.,,,300-600,4.0,-4.1,,
2020-01-26 04:00:00,-2.6,724.1,763.7,90.0,0,100%.,,,300-600,4.0,-4.0,,
2020-01-26 07:00:00,-2.8,724.4,764.0,91.0,0,100%.,-3.2,,300-600,4.0,-4.1,2,119.0
2020-01-26 10:00:00,-3.9,726.5,766.4,89.0,0,100%.,-3.9,,600-1000,4.0,-5.5,,
2020-01-26 13:00:00,-3.1,728.2,768.1,82.0,3,100%.,,,300-600,4.0,-5.8,,
2020-01-26 16:00:00,-2.6,729.1,769.0,70.0,1,"90  или более, но не 100%",,,600-1000,4.0,-7.3,,
2020-01-26 19:00:00,-10.7,730.6,771.8,88.0,0,"90  или более, но не 100%",,-2.5,600-1000,10.0,-12.3,"0,7",
2020-01-26 22:00:00,-15.6,730.8,772.8,82.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-18.0,,
2020-01-27 01:00:00,-18.0,730.3,772.7,79.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-20.8,,
2020-01-27 04:00:00,-21.1,729.7,772.6,75.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-24.4,,
2020-01-27 07:00:00,-21.8,728.7,771.7,74.0,0,20–30%.,-22.5,,"2500 или более, или облаков нет.",10.0,-25.2,Осадков нет,119.0
2020-01-27 10:00:00,-22.0,727.8,770.8,74.0,0,60%.,-22.6,,"2500 или более, или облаков нет.",10.0,-25.4,,
2020-01-27 13:00:00,-11.5,726.4,767.5,83.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,-13.9,,
2020-01-27 16:00:00,-8.1,725.1,765.6,83.0,0,70 – 80%.,,,600-1000,20.0,-10.5,,
2020-01-27 19:00:00,-11.0,724.7,765.7,87.0,0,70 – 80%.,,-7.2,600-1000,10.0,-12.8,Осадков нет,
2020-01-27 22:00:00,-11.5,724.4,765.4,85.0,0,100%.,,,600-1000,10.0,-13.6,,
2020-01-28 01:00:00,-11.5,724.3,765.4,84.0,0,100%.,,,600-1000,10.0,-13.7,,
2020-01-28 04:00:00,-10.9,723.5,764.4,85.0,0,100%.,,,600-1000,10.0,-12.9,,
2020-01-28 07:00:00,-9.4,723.8,764.5,86.0,0,100%.,-13.2,,600-1000,10.0,-11.4,Осадков нет,115.0
2020-01-28 10:00:00,-8.1,725.6,766.1,87.0,0,100%.,,,600-1000,10.0,-9.9,,
2020-01-28 13:00:00,-4.5,726.1,766.0,85.0,0,100%.,,,600-1000,4.0,-6.7,,
2020-01-28 16:00:00,-3.1,725.9,765.7,81.0,0,100%.,,,600-1000,10.0,-5.9,,
2020-01-28 19:00:00,-5.7,725.6,765.8,87.0,0,100%.,,-2.6,600-1000,10.0,-7.6,"0,6",
2020-01-28 22:00:00,-5.5,724.9,765.0,90.0,0,100%.,,,600-1000,10.0,-6.9,,
2020-01-29 01:00:00,-7.8,723.5,763.9,88.0,0,100%.,,,600-1000,10.0,-9.4,,
2020-01-29 04:00:00,-9.9,722.7,763.3,86.0,0,100%.,,,600-1000,10.0,-11.8,,
2020-01-29 07:00:00,-10.3,721.5,762.1,87.0,0,100%.,-10.6,,600-1000,10.0,-12.1,Осадков нет,116.0
2020-01-29 10:00:00,-4.9,726.3,766.3,76.0,4,"90  или более, но не 100%",,,600-1000,4.0,-8.5,,
2020-01-29 13:00:00,-6.3,729.8,770.3,72.0,5,"90  или более, но не 100%",,,300-600,4.0,-10.6,,
2020-01-29 16:00:00,-8.3,733.1,774.1,65.0,4,"90  или более, но не 100%",,,600-1000,10.0,-13.8,,
2020-01-29 19:00:00,-13.7,735.7,777.7,75.0,0,60%.,,-4.9,1000-1500,10.0,-17.3,1,
2020-01-29 22:00:00,-12.5,737.6,779.5,74.0,3,100%.,,,300-600,4.0,-16.2,,
2020-01-30 01:00:00,-13.3,738.5,780.7,77.0,0,100%.,,,300-600,2.0,-16.5,,
2020-01-30 04:00:00,-16.5,739.3,782.0,77.0,0,100%.,,,300-600,4.0,-19.6,,
2020-01-30 07:00:00,-14.7,740.2,782.6,75.0,0,100%.,-16.9,,600-1000,4.0,-18.2,Осадков нет,109.0
2020-01-30 10:00:00,-16.9,741.6,784.5,80.0,0,"90  или более, но не 100%",-17.2,,"2500 или более, или облаков нет.",10.0,-19.6,,
2020-01-30 13:00:00,-11.0,741.0,782.8,56.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-18.2,,
2020-01-30 16:00:00,-12.5,739.6,781.6,64.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-18.0,,
2020-01-30 19:00:00,-20.7,738.5,781.9,75.0,0,Облаков нет.,,-10.6,,10.0,-24.0,Следы осадков,
2020-01-30 22:00:00,-22.5,737.8,781.6,73.0,0,Облаков нет.,,,,10.0,-26.1,,
2020-01-31 01:00:00,-26.3,737.8,782.2,70.0,0,Облаков нет.,,,,10.0,-30.2,,
2020-01-31 04:00:00,-25.6,737.8,782.0,69.0,0,Облаков нет.,,,,10.0,-29.6,,
2020-01-31 07:00:00,-26.3,738.1,782.5,68.0,0,Облаков нет.,-26.9,,,10.0,-30.4,Осадков нет,108.0
2020-01-31 10:00:00,-25.5,738.8,783.1,71.0,0,"90  или более, но не 100%",-27.8,,"2500 или более, или облаков нет.",10.0,-29.2,,
2020-01-31 13:00:00,-16.3,738.5,781.1,79.0,0,Облаков нет.,,,,10.0,-19.1,,
2020-01-31 16:00:00,-13.5,737.8,779.8,69.0,0,20–30%.,,,"2500 или более, или облаков нет.",50.0,-18.0,,
2020-01-31 19:00:00,-20.5,738.6,781.9,77.0,0,20–30%.,,-12.7,"2500 или более, или облаков нет.",10.0,-23.5,Осадков нет,
2020-01-31 22:00:00,-24.1,739.2,783.2,73.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-27.6,,
2020-02-01 01:00:00,-26.6,739.3,783.7,68.0,0,Облаков нет.,,,,10.0,-30.8,,
2020-02-01 04:00:00,-28.4,739.1,784.0,66.0,0,Облаков нет.,,,,10.0,-32.7,,
2020-02-01 07:00:00,-28.2,738.9,783.7,68.0,0,Облаков нет.,-29.2,,,10.0,-32.3,Осадков нет,107.0
2020-02-01 10:00:00,-26.4,738.4,782.8,69.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-30.4,,
2020-02-01 13:00:00,-15.5,737.2,779.6,70.0,0,Облаков нет.,,,,50.0,-19.7,,
2020-02-01 16:00:00,-12.6,735.7,777.5,62.0,0,Облаков нет.,,,,50.0,-18.4,,
